country,vil_id,rain,average,pop,dist,nomkt,vdsa_hh_id,tot_acre,genderH,ageH,noadultM,noadultF,nokids,sizehh,farm_cat,aindex,lindex,prcl_id,sur_yr,plot_area,output,price,value,lab_q,fert_q,irr_q,mech_v,pest_v
India,137,495.463,514.21,880,13,2,137052,17.9,1,61,1,1,0,2,LA,.31751928,.16057335,137052048,2010,2.630459070205688,4880,12,58560,151,760,0,10800,0
India,137,495.463,514.21,880,13,2,137051,43,1,41,5,7,3,15,LA,1.6933364,2.0375943,137051056,2010,2.832802057266235,5210,13,67730,766,800,0,10400,0
India,137,495.463,514.21,880,13,2,137049,5.5,1,66,2,1,3,6,MD,-.11193976,-.52263689,137049040,2010,1.011715054512024,1460,12,17520,248,150,0,3600,0
India,137,495.463,514.21,880,13,2,137055,10,1,44,2,1,2,5,LA,.27990359,-.20329949,137055040,2010,.8093720078468323,1820,13,23660,148,150,0,3000,0
India,137,495.463,514.21,880,13,2,137050,12,1,33,3,1,2,6,LA,1.2816926,-.5031352,137050032,2010,1.214058041572571,2160,13,28080,12,210,0,4300,0
India,137,495.463,514.21,880,13,2,137041,6.5,1,44,3,2,2,7,MD,-.26933292,.31283316,137041040,2010,.3035145103931427,520,12,6240,100,50,0,500,0
India,137,495.463,514.21,880,13,2,137059,53,1,43,1,3,5,9,LA,1.6933364,1.2513436,137059008,2010,7.689033985137939,15300,12,183600,490,1250,0,30000,0
India,137,495.463,514.21,880,13,2,137044,6,1,31,2,2,1,5,MD,.68073428,.33233482,137044016,2010,1.214058041572571,1230,12,14760,306,220,0,2200,0
India,137,495.463,514.21,880,13,2,137041,6.5,1,44,3,2,2,7,MD,-.26933292,.31283316,137041024,2010,.6070290207862854,1430,13,18590,196,100,0,1200,0
India,137,495.463,514.21,880,13,2,137046,5.5,1,35,2,1,2,5,MD,-.34197593,.63217056,137046016,2010,1.011715054512024,2150,12,25800,243,175,0,1800,0
India,137,495.463,514.21,880,13,2,137059,53,1,43,1,3,5,9,LA,1.6933364,1.2513436,137059040,2010,4.856232166290283,9060,12,108720,347,900,0,16900,0
India,137,495.463,514.21,880,13,2,137048,6,1,36,3,2,3,8,MD,.55966264,-.10025904,137048016,2010,2.428116083145142,3650,12,43800,154,450,0,7550,0
India,119,495.66,577.3552735294119,3600,5,4,119031,.79000002,1,56,3,1,1,5,SM,-1.7799925,-.82247257,119031056,2011,.0607029050588608,420,6,2520,17.65,5,.125,55,0
India,119,495.66,577.3552735294119,3600,5,4,119035,.75,0,61,2,3,1,6,SM,-.22664489,-.40009475,119035008,2011,.3642174080014229,900,12.85,11565,36,39,1.5,690,0
India,119,495.66,577.3552735294119,3600,5,4,119031,.79000002,1,56,3,1,1,5,SM,-1.7799925,-.82247257,119031072,2011,.1821087040007114,450,12.85,5782.5,19.25,24,.75,285,0
India,119,495.66,577.3552735294119,3600,5,4,119034,.87,0,56,3,4,0,7,SM,-1.3660334,-1.050347,119034072,2011,.3642174080014229,780,12.85,10023,37.5,42,.625,610,0
India,119,495.66,577.3552735294119,3600,5,4,119034,.87,0,56,3,4,0,7,SM,-1.3660334,-1.050347,119034032,2011,.267092764377594,360,12.85,4626,23,27,.375,392,0
India,119,495.66,577.3552735294119,3600,5,4,119042,1.09,1,46,2,1,1,4,MD,-1.4265692,-.82247257,119042096,2011,.0849840603768826,240,12.85,3084,10.8,11.5,.25,167,0
India,119,495.66,577.3552735294119,3600,5,4,119031,.79000002,1,56,3,1,1,5,SM,-1.7799925,-.82247257,119031096,2011,.3642174080014229,750,12.85,9637.5,34,48,1,570,0
India,119,495.66,577.3552735294119,3600,5,4,119040,1.21,1,47,2,2,1,5,MD,-.68370074,-.41959643,119040072,2011,.1578275486826897,450,12.85,5782.5,16,22,.25,296,0
India,119,495.66,577.3552735294119,3600,5,4,119042,1.09,1,46,2,1,1,4,MD,-1.4265692,-.82247257,119042008,2011,.1214058101177216,270,12.85,3469.5,10.95,16,.425000011920929,212,0
India,119,495.66,577.3552735294119,3600,5,4,119030,1.9,1,36,2,2,4,8,SM,-1.1359972,-.43117386,119030032,2011,.0849840603768826,150,12.85,1927.5,10.35,10.5,.25,133.3000030517578,0
India,119,495.66,577.3552735294119,3600,5,4,119031,.79000002,1,56,3,1,1,5,SM,-1.7799925,-.82247257,119031032,2011,.1456869654357433,390,12.85,5011.5,16.75,20,.5625,234,0
India,119,495.66,577.3552735294119,3600,5,4,119035,.75,0,61,2,3,1,6,SM,-.22664489,-.40009475,119035032,2011,.3035145029425621,600,12.85,7710,28.5,30,.375,590,0
India,119,495.66,577.3552735294119,3600,5,4,119030,1.9,1,36,2,2,4,8,SM,-1.1359972,-.43117386,119030008,2011,.4856232404708862,1200,12.85,15420,45.75,56,1.75,796,0
India,119,495.66,577.3552735294119,3600,5,4,119042,1.09,1,46,2,1,1,4,MD,-1.4265692,-.82247257,119042088,2011,.1214058101177216,225,12.85,2891.25,12.6,14,.300000011920929,206,0
India,119,495.66,577.3552735294119,3600,5,4,119030,1.9,1,36,2,2,4,8,SM,-1.1359972,-.43117386,119030056,2011,.0607029050588608,150,12.85,1927.5,7.9499998,7,.1500000059604645,106,0
India,119,495.66,577.3552735294119,3600,5,4,119035,.75,0,61,2,3,1,6,SM,-.22664489,-.40009475,119035088,2011,.1456869654357433,600,12.85,7710,18.5,22,.6875,300.3000030517578,0
India,119,495.66,577.3552735294119,3600,5,4,119042,1.09,1,46,2,1,1,4,MD,-1.4265692,-.82247257,119042056,2011,.3642174080014229,540,12.85,6939,27.15,42,1,540,0
India,119,495.66,577.3552735294119,3600,5,4,119040,1.21,1,47,2,2,1,5,MD,-.68370074,-.41959643,119040056,2011,.1578275486826897,450,12.85,5782.5,16,22,.25,296,0
India,119,495.66,577.3552735294119,3600,5,4,119040,1.21,1,47,2,2,1,5,MD,-.68370074,-.41959643,119040032,2011,.2428116202354431,720,12.85,9252,24.5,36,.375,463,0
India,119,495.66,577.3552735294119,3600,5,4,119035,.75,0,61,2,3,1,6,SM,-.22664489,-.40009475,119035056,2011,.2185304313898087,780,12.85,10023,27.75,28,.375,445.5,0
India,119,495.66,577.3552735294119,3600,5,4,119042,1.09,1,46,2,1,1,4,MD,-1.4265692,-.82247257,119042104,2011,.2428116202354431,5.4,12.849999,69.3899974822998,24.5,28,.6875,460,0
India,119,495.66,577.3552735294119,3600,5,4,119034,.87,0,56,3,4,0,7,SM,-1.3660334,-1.050347,119034008,2011,.2428116202354431,900,12.85,11565,24,24,.375,454,0
India,119,495.66,577.3552735294119,3600,5,4,119041,1.05,1,71,9,3,3,15,MD,-.80779922,-.7389338,119041128,2011,.7284348160028458,1800,12.85,23130,81,78,2.875,1200,0
India,119,495.66,577.3552735294119,3600,5,4,119042,1.09,1,46,2,1,1,4,MD,-1.4265692,-.82247257,119042072,2011,.1456869654357433,300,12.85,3855,15,19,.5,252,0
India,134,524.0359999999999,651.67,1427,9,1,134220,1.7,1,42,2,1,2,5,LB,.44865063,-1.0387695,134220016,2011,.6879662275314331,1100,11.5,12650,92,201,0,2537.5,222
India,134,524.0359999999999,651.67,1427,9,1,134053,18,1,36,5,3,0,8,LA,1.5722647,.54863173,134053016,2011,2.428116083145142,9000,11.7,105300,500,700,0,8815,0
India,134,524.0359999999999,651.67,1427,9,1,134045,6,1,54,2,3,2,7,MD,.98906285,-.11976071,134045008,2011,1.214058041572571,2515,11.25,28293.75,126,350,3,5100,0
India,134,524.0359999999999,651.67,1427,9,1,134040,19,1,29,2,2,1,5,LA,.9981432,2.3031106,134040120,2011,3.642174005508423,13025,12,156300,576,1005,0,17765,1850
India,134,524.0359999999999,651.67,1427,9,1,134053,18,1,36,5,3,0,8,LA,1.5722647,.54863173,134053056,2011,.4046860039234161,1000,11.7,11700,78.5,100,0,1230,0
India,134,524.0359999999999,651.67,1427,9,1,134053,18,1,36,5,3,0,8,LA,1.5722647,.54863173,134053040,2011,.6070290207862854,1800,11.7,21060,112,225,0,2505,0
India,134,524.0359999999999,651.67,1427,9,1,134049,8.5699997,1,71,4,6,4,14,MD,.98300928,.7649287,134049072,2011,.6070290207862854,1700,11.5,19550,325,200,0,2753,130
India,134,524.0359999999999,651.67,1427,9,1,134209,2.5,1,26,3,2,1,6,SM,.4051947,.33233482,134209032,2011,.8093720078468323,900,11.3,10170,82,100,2,2552,0
India,134,524.0359999999999,651.67,1427,9,1,134053,18,1,36,5,3,0,8,LA,1.5722647,.54863173,134053008,2011,1.214058041572571,3500,11.5,40250,297,375,0,5204.9599609375,0
India,134,524.0359999999999,651.67,1427,9,1,134047,4.8000002,1,59,3,2,1,6,MD,.44320241,-.40724486,134047008,2011,.8093720078468323,1400,11.5,16100,127.5,200,2,1750,0
India,134,524.0359999999999,651.67,1427,9,1,134040,19,1,29,2,2,1,5,LA,.9981432,2.3031106,134040016,2011,.8093720078468323,2050,17,34850,144,201,0,4258,433
India,134,524.0359999999999,651.67,1427,9,1,134055,32,1,35,1,1,2,4,LA,1.4725124,-.60617566,134055072,2011,2.023430109024048,6650,11.3,75145,342,675,0,9335,288
India,134,524.0359999999999,651.67,1427,9,1,134208,4.5,1,58,2,1,1,5,SM,-.050787851,.5291301,134208032,2011,1.416401028633118,4820,11.5,55430,267,400,0,7184.974975585938,250
India,134,524.0359999999999,651.67,1427,9,1,134239,2,1,34,1,3,0,4,LB,1.1134031,-1.0387695,134239008,2011,.8093720078468323,1400,11.4,15960,101,200,2,1999.989990234375,0
India,134,524.0359999999999,651.67,1427,9,1,134233,0,1,42,1,1,3,5,LB,-1.3232496,-1.0677131,134233008,2011,.4046860039234161,512,11.4,5836.7998046875,164,150,0,1350,0
India,134,524.0359999999999,651.67,1427,9,1,134221,4,1,43,3,2,0,5,SM,.043771911,-.3294948,134221072,2011,.6070290207862854,1000,11.5,11500,84.5,200,0,1840,0
India,134,524.0359999999999,651.67,1427,9,1,134059,18,1,48,3,1,0,4,LA,1.098749,1.2513436,134059016,2011,1.821087002754211,5950,11.3,67235,250.5,550,4.5,5999.969970703125,0
India,134,524.0359999999999,651.67,1427,9,1,134204,5.1599998,1,54,3,2,1,6,MD,.43998498,.012997441,134204032,2011,.8741217851638794,2000,11.5,23000,147,300,0,2999.97998046875,0
India,134,524.0359999999999,651.67,1427,9,1,134059,18,1,48,3,1,0,4,LA,1.098749,1.2513436,134059008,2011,.8093720078468323,2550,11.3,28815,126,250,2,2900,0
India,134,524.0359999999999,651.67,1427,9,1,134058,9,1,47,1,3,1,5,MD,1.4648849,-.7389338,134058040,2011,.3237488269805908,550,12,6600,39.5,35,0,1492.494995117188,0
India,134,524.0359999999999,651.67,1427,9,1,134203,10.5,1,61,4,4,0,8,MD,.98300928,-.38987872,134203112,2011,1.214058041572571,3611,11.31,40840.41015625,261.5,400,0,4435,0
India,134,524.0359999999999,651.67,1427,9,1,134205,2,1,48,2,2,1,5,SM,.45167741,-.20908821,134205032,2011,.8093720078468323,1900,11.3,21470,194.5,300,0,3504.994995117188,0
India,134,524.0359999999999,651.67,1427,9,1,134224,19,1,53,3,3,0,7,LA,1.5006009,1.7674763,134224016,2011,.4046860039234161,955,20,19100,138.75,150,0,2695,0
India,134,524.0359999999999,651.67,1427,9,1,134031,6.75,1,66,3,3,0,6,MD,.9981432,-.60617566,134031008,2011,1.011715054512024,2500,11.3,28250,225,300,2.5,2399.987548828125,0
India,134,524.0359999999999,651.67,1427,9,1,134040,19,1,29,2,2,1,5,LA,.9981432,2.3031106,134040008,2011,1.821087002754211,4950,17,84150,288,502.5,0,9020,1077
India,134,524.0359999999999,651.67,1427,9,1,134049,8.5699997,1,71,4,6,4,14,MD,.98300928,.7649287,134049008,2011,.4046860039234161,1800,11.8,21240,119.5,135,0,2140,0
India,134,524.0359999999999,651.67,1427,9,1,134203,10.5,1,61,4,4,0,8,MD,.98300928,-.38987872,134203048,2011,.4046860039234161,1500,11.5,17250,87.5,150,0,1654.994995117188,0
India,134,524.0359999999999,651.67,1427,9,1,134037,1.7,1,60,1,2,0,3,MD,.022584369,-1.0387695,134037008,2011,.6151227355003357,1200,11.5,13800,212,100,0,1952,0
India,134,524.0359999999999,651.67,1427,9,1,134051,11,1,42,2,1,2,5,LA,1.4612527,.33233482,134051008,2011,.4046860039234161,900,11.5,10350,82.5,100,0,1380,0
India,134,524.0359999999999,651.67,1427,9,1,134234,26.299999,1,50,1,1,0,2,LA,1.5369225,.63217056,134234016,2011,.6070290207862854,1400,11.5,16100,202,225,0,3458,0
India,137,558.034,514.21,880,13,2,137057,66,1,51,4,3,0,7,LA,1.6933364,2.9566031,137057072,2011,3.642174005508423,6500,13.85,90025,848.5,350,0,22930,0
India,137,558.034,514.21,880,13,2,137041,6,1,45,3,2,2,7,MD,-.26933292,.93200624,137041056,2011,.2023430019617081,250,13,3250,89.75,30,0,1487.5,0
India,137,558.034,514.21,880,13,2,137058,9.5,1,72,2,1,0,3,LA,-.26933292,1.570681,137058016,2011,.505857527256012,600,13.5,8100,153.5,65,0,3200,0
India,137,558.034,514.21,880,13,2,137053,11,1,67,3,2,1,6,LA,-.26327935,-.60617566,137053008,2011,.4046860039234161,160,14,2240,97.75,0,0,1775,0
India,137,558.034,514.21,880,13,2,137057,66,1,51,4,3,0,7,LA,1.6933364,2.9566031,137057008,2011,3.237488031387329,3000,14.5,43500,590,150,0,18900,0
India,137,558.034,514.21,880,13,2,137057,66,1,51,4,3,0,7,LA,1.6933364,2.9566031,137057056,2011,2.023430109024048,600,14.5,8700,178.5,100,0,5050,0
India,137,558.034,514.21,880,13,2,137043,6.5,1,42,2,2,3,7,MD,-.29320845,1.4676405,137043008,2011,1.719915509223938,2800,14,39200,429.5,300,0,15250,0
India,137,558.034,514.21,880,13,2,137048,6,1,37,3,2,3,8,MD,.55966264,.95150793,137048016,2011,2.023430109024048,3200,14.5,46400,714,175,0,25950,0
India,137,558.034,514.21,880,13,2,137039,4.75,1,47,1,1,2,4,SM,-.26933292,.19957668,137039008,2011,.6474976539611816,1800,13,23400,523,65,0,8375,0
India,137,558.034,514.21,880,13,2,137058,9.5,1,72,2,1,0,3,LA,-.26933292,1.570681,137058048,2011,.4775294959545135,1100,14.5,15950,289.5,25,0,2570,0
India,137,558.034,514.21,880,13,2,137052,17.9,1,62,1,1,0,2,LA,-.17247559,.16057335,137052096,2011,1.618744015693665,2100,14.5,30450,460.75,250,0,18875,0
India,137,558.034,514.21,880,13,2,137040,9.5,1,42,2,3,5,10,MD,-.79266524,.19957668,137040016,2011,.8093720078468323,650,14,9100,124,0,0,2250,0
India,137,558.034,514.21,880,13,2,137058,9.5,1,72,2,1,0,3,LA,-.26933292,1.570681,137058064,2011,1.278807759284973,2200,15,33000,542.5,105,0,11625,0
India,137,558.034,514.21,880,13,2,137059,53,1,44,3,4,2,9,LA,1.6933364,.180075,137059008,2011,3.237488031387329,5100,14,71400,812.5,100,0,14070,0
India,137,558.034,514.21,880,13,2,137055,10,1,45,2,2,1,5,LA,.27990359,-.41959643,137055040,2011,.8093720078468323,800,14,11200,168,25,0,1125,0
India,137,558.034,514.21,880,13,2,137043,6.5,1,42,2,2,3,7,MD,-.29320845,1.4676405,137043040,2011,1.618744015693665,1800,14,25200,329.5,150,0,8650,0
India,137,558.034,514.21,880,13,2,137041,6,1,45,3,2,2,7,MD,-.26933292,.93200624,137041008,2011,.8093720078468323,1000,13,13000,272.5,100,0,4325,0
India,137,558.034,514.21,880,13,2,137030,2,1,67,2,2,2,6,SM,-.17247559,.2933315,137030032,2011,.4046860039234161,800,14,11200,95.75,25,0,2200,0
India,137,558.034,514.21,880,13,2,137047,3.5,1,42,3,1,2,6,MD,-.23301142,.95150793,137047008,2011,.9105435013771057,1500,14,21000,416,50,0,4535,0
India,137,558.034,514.21,880,13,2,137034,2,1,47,1,2,0,3,SM,-.087725431,1.1678048,137034016,2011,.8093720078468323,950,13,12350,279,0,0,1450,0
India,137,558.034,514.21,880,13,2,137059,53,1,44,3,4,2,9,LA,1.6933364,.180075,137059072,2011,3.237488031387329,2700,14,37800,641,100,0,21560,0
India,137,558.034,514.21,880,13,2,137050,12,1,34,2,1,3,6,LA,1.2816926,.19957668,137050048,2011,.8093720078468323,600,14,8400,106.75,30,0,2325,0
India,137,558.034,514.21,880,13,2,137044,6,1,32,2,1,2,5,MD,.68073428,.63217056,137044016,2011,.8093720078468323,1200,15,18000,284.62,70,15,3260,0
India,137,558.034,514.21,880,13,2,137051,43,1,42,6,7,7,20,LA,1.6933364,2.3569317,137051072,2011,.8093720078468323,1600,14,22400,192.5,100,0,6620,0
India,137,558.034,514.21,880,13,2,137058,9.5,1,72,2,1,0,3,LA,-.26933292,1.570681,137058032,2011,.4694357812404633,900,13.5,12150,246,55,0,2025,0
India,137,558.034,514.21,880,13,2,137046,5.5,1,36,2,1,2,5,MD,-.34197593,.63217056,137046048,2011,.4046860039234161,650,13,8450,148.5,35,0,1700,0
India,137,558.034,514.21,880,13,2,137059,53,1,44,3,4,2,9,LA,1.6933364,.180075,137059056,2011,2.832802057266235,3200,14,44800,520,400,0,9000,0
India,137,558.034,514.21,880,13,2,137041,6,1,45,3,2,2,7,MD,-.26933292,.93200624,137041040,2011,.4046860039234161,700,12,8400,157,55,30,1125,0
India,137,558.034,514.21,880,13,2,137053,11,1,67,3,2,1,6,LA,-.26327935,-.60617566,137053040,2011,2.023430109024048,1400,14,19600,330.5,100,0,8900,0
India,126,654.809,607.0463529411763,1325,3,3,126052,1.92,1,56,3,2,1,6,LA,-.9107101,.0072087264,126052056,2011,.4856232404708862,1200,12,14400,101,26,3.5,120,0
India,126,654.809,607.0463529411763,1325,3,3,126048,1.62,1,76,4,2,2,8,MD,-.91373694,-.33528352,126048008,2011,.2428116202354431,750,12,9000,49.5,19,2.5,60,0
India,134,660.874,651.67,1427,9,1,134040,19,1,28,2,2,1,5,LA,1.0284111,2.3031106,134040008,2010,2.023430109024048,7000,11.2,78400,453,760,0,9500,270
India,134,660.874,651.67,1427,9,1,134203,10.5,1,60,4,3,1,8,MD,1.5066545,-.38987872,134203040,2010,.4046860039234161,1275,11.5,14662.5,259,185,0,1740,0
India,134,660.874,651.67,1427,9,1,134209,2.5,1,25,2,2,2,6,SM,.11169746,-.41959643,134209032,2010,.8093720078468323,1700,12,20400,99,280,0,2700,140
India,134,660.874,651.67,1427,9,1,134224,19,1,52,3,2,1,6,LA,1.5006009,.84846747,134224016,2010,.8093720078468323,1400,11.5,16100,399.5,350,0,3034.97998046875,320
India,134,660.874,651.67,1427,9,1,134058,9,1,46,1,2,1,4,MD,.94123954,-.7389338,134058040,2010,.4046860039234161,550,12,6600,128.5,140,0,1260,0
India,134,660.874,651.67,1427,9,1,134049,8.5699997,1,70,4,7,3,14,MD,.65513647,-.17358179,134049008,2010,1.011715054512024,3200,11.5,36800,490,370,0,3707.969970703125,140
India,134,660.874,651.67,1427,9,1,134058,9,1,46,1,2,1,4,MD,.94123954,-.7389338,134058024,2010,.3035145103931427,600,12,7200,58,103,0,1125,97.5
India,134,660.874,651.67,1427,9,1,134244,12,1,28,2,3,1,6,LA,1.1364067,3.348676,134244032,2010,.4046860039234161,200,11.5,2300,80,150,0,1699.994995117188,0
India,134,660.874,651.67,1427,9,1,134205,2,1,47,3,2,0,5,SM,.45167741,-.22645435,134205032,2010,.8093720078468323,1950,11.5,22425,275,380,0,3235,0
India,134,660.874,651.67,1427,9,1,134219,0,1,56,2,2,0,4,LB,.11321085,-1.0619243,134219008,2010,1.618744015693665,3800,11.1,42180,322,700,0,6050,0
India,134,660.874,651.67,1427,9,1,134222,3,1,38,2,1,3,6,MD,-.79528332,-.41959643,134222032,2010,1.618744015693665,2000,11.5,23000,236,460,0,5599.954956054688,0
India,134,660.874,651.67,1427,9,1,134040,19,1,28,2,2,1,5,LA,1.0284111,2.3031106,134040032,2010,1.214058041572571,3000,11.2,33600,263,460,0,5450,162
India,134,660.874,651.67,1427,9,1,134220,1.7,1,41,2,1,2,5,LB,.52970189,-1.0387695,134220016,2010,.6879662275314331,1525,11.5,17537.5,119,270,0,1900,0
India,134,660.874,651.67,1427,9,1,134040,19,1,28,2,2,1,5,LA,1.0284111,2.3031106,134040112,2010,1.618744015693665,3500,11.2,39200,423,640,0,7600,0
India,134,660.874,651.67,1427,9,1,134053,18,1,35,5,3,0,8,LA,1.5722647,1.6003987,134053008,2010,1.618744015693665,5000,11.5,57500,310,950,0,6399.989990234375,0
India,134,660.874,651.67,1427,9,1,134201,2,1,49,2,1,1,4,MD,.60973459,.032499105,134201032,2010,1.618744015693665,2800,11.5,32200,328,580,0,6499.97998046875,280
India,134,660.874,651.67,1427,9,1,134057,13.75,1,35,4,3,2,9,MD,1.0684811,-1.0387695,134057088,2010,.3035145103931427,1000,20,20000,127,178,0,2100,0
India,134,660.874,651.67,1427,9,1,134208,4.5,1,57,2,1,2,5,SM,-.050787851,.63217056,134208016,2010,.4046860039234161,850,11.5,9775,106,160,0,1899.997497558594,50
India,134,660.874,651.67,1427,9,1,134050,4,1,60,5,3,2,10,SM,-.26818898,-1.0387695,134050008,2010,.3035145103931427,400,11.75,4700,154,140,0,1088,0
India,134,660.874,651.67,1427,9,1,134053,18,1,35,5,3,0,8,LA,1.5722647,1.6003987,134053032,2010,1.214058041572571,4500,11.5,51750,284,730,0,5399.969970703125,315
India,134,660.874,651.67,1427,9,1,134053,18,1,35,5,3,0,8,LA,1.5722647,1.6003987,134053056,2010,.4046860039234161,1500,11.5,17250,82,235,0,1900,0
India,134,660.874,651.67,1427,9,1,134221,4,1,42,3,2,0,5,SM,-.28410089,-.3294948,134221072,2010,.8093720078468323,2000,12,24000,460,420,0,3267.989990234375,0
India,134,660.874,651.67,1427,9,1,134049,8.5699997,1,70,4,7,3,14,MD,.65513647,-.17358179,134049072,2010,.8093720078468323,1450,11.5,16675,141,210,0,3750,140
India,134,660.874,651.67,1427,9,1,134055,32,1,34,2,1,1,4,LA,1.4725124,-.38987872,134055072,2010,2.023430109024048,6200,11,68200,384,815,0,9799.97998046875,650
India,134,660.874,651.67,1427,9,1,134234,26.299999,1,49,1,1,2,4,LA,1.2090497,.5291301,134234016,2010,2.832802057266235,6000,11.5,69000,462,1600,0,13600,0
India,134,660.874,651.67,1427,9,1,134045,6,1,53,2,2,3,7,MD,.98906285,-.0065042218,134045016,2010,.8093720078468323,1300,11,14300,194,280,0,2500,0
India,124,740.748,783.36,3792,12,1,124057,24.4,1,72,3,3,0,6,LA,1.5248153,.19957668,124057104,2011,.4046860039234161,2000,13,26000,229,250,0,3760,0
India,124,740.748,783.36,3792,12,1,124052,10,1,36,2,3,0,5,LA,1.6882621,-1.0387695,124052008,2011,2.023430109024048,4850,13,63050,680,600,0,11768,0
India,124,740.748,783.36,3792,12,1,124036,2.8,1,32,1,3,0,4,SM,1.3440446,.31283316,124036008,2011,1.133120775222778,4200,12.5,52500,303,350,0,4753.5,595
India,124,740.748,783.36,3792,12,1,124056,5.5999999,1,52,2,2,0,4,LA,1.543884,-1.0387695,124056032,2011,.9712464213371277,3450,13,44850,482,220,0,5532,643.75
India,124,806.3440000000001,783.36,3792,12,1,124053,7.1999998,1,49,3,1,0,4,LA,1.6092628,.012997441,124053008,2010,2.428116083145142,4500,12,54000,620,510,0,4100,700
India,131,817.73,919.79,2537,25,1,131052,12,1,66,3,2,0,5,LA,.928527,-1.0387695,131052016,2011,.4046860039234161,220,30,6600,86,0,0,900,0
India,131,817.73,919.79,2537,25,1,131050,54.5,1,56,1,2,1,4,LA,1.485467,.31283316,131050032,2011,1.719915509223938,2040,30,61200,218,100,0,2950,0
India,131,817.73,919.79,2537,25,1,131059,29.75,1,29,3,3,0,6,LA,.0040576137,-.27536011,131059040,2011,.6070290207862854,220,30,6600,219,30,0,1050,0
India,131,817.73,919.79,2537,25,1,131053,10,1,64,3,4,0,7,LA,.43957025,-.10604776,131053024,2011,.4046860039234161,220,30,6600,106,25,0,300,0
India,131,817.73,919.79,2537,25,1,131041,6,1,38,1,2,0,3,MD,-.76804221,-1.0387695,131041040,2011,.2023430019617081,108,30,3240,39,25,0,975,0
India,130,841.908,836.59,1995,18,1,130040,6.5500002,1,46,2,1,2,5,MD,-.36183169,-.31212866,130040032,2011,.4046860039234161,250,15,3750,312,50,0,1020,0
India,130,841.908,836.59,1995,18,1,130044,5,1,40,3,3,1,7,MD,.085061684,-.43696257,130044040,2011,.4046860039234161,300,16,4800,112,25,0,580,0
India,130,841.908,836.59,1995,18,1,130053,20,1,67,8,3,3,14,LA,-.38435102,.90900332,130053040,2011,.1618744134902954,540,15,8100,127,80,0,840,0
India,122,850.2009999999999,646.6281044117646,1951,27,1,122053,4.1999998,1,35,1,2,2,5,LA,-1.3034817,.95150793,122053016,2011,.2023430019617081,560,13,7280,173,80,0,405,0
India,123,851.675,922.3200000000001,1410,14,1,123035,1,1,36,3,1,0,4,SM,-1.3686514,.012997441,123035008,2010,.4046860039234161,700,14,9800,360,60,0,375,400
India,123,851.675,922.3200000000001,1410,14,1,123036,2,1,41,1,2,2,5,SM,-.80739045,.63217056,123036008,2010,.4046860039234161,700,14,9800,332,60,0,375,900
India,123,851.675,922.3200000000001,1410,14,1,123045,4,1,51,2,1,1,4,MD,.11065933,.012997441,123045032,2010,.8093720078468323,1200,14,16800,363,140,0,187.5,800
India,123,851.675,922.3200000000001,1410,14,1,123057,10.8,1,33,5,4,0,9,LA,.094747424,.93200624,123057008,2010,1.537806868553162,2400,13,31200,416,220,0,350,1500
India,123,851.675,922.3200000000001,1410,14,1,123054,10,1,33,5,2,0,7,LA,-.39645818,.012997441,123054008,2010,1.618744015693665,3200,12,38400,512,250,0,375,1200
India,123,851.675,922.3200000000001,1410,14,1,123046,4,1,54,3,3,0,6,MD,.61917067,.31283316,123046008,2010,.8093720078468323,1400,14,19600,500,180,0,375,2600
India,123,851.675,922.3200000000001,1410,14,1,123049,5,1,36,3,2,2,7,MD,.092498586,.63217056,123049008,2010,.8093720078468323,900,14,12600,444,160,0,187.5,1000
India,123,851.675,922.3200000000001,1410,14,1,123044,5,1,38,2,2,3,7,MD,-.3934314,.31283316,123044008,2010,.4046860039234161,650,14,9100,324,70,0,187.5,400
India,123,851.675,922.3200000000001,1410,14,1,123031,2,1,49,2,1,1,4,SM,-.80739045,-1.0387695,123031008,2010,.8093720078468323,750,14,10500,484,140,0,375,700
India,123,851.675,922.3200000000001,1410,14,1,123040,3,1,57,2,2,0,4,MD,.62825102,1.5316777,123040008,2010,.4046860039234161,800,14,11200,388,70,0,187.5,800
India,123,851.675,922.3200000000001,1410,14,1,123053,8,1,56,4,4,0,8,LA,.10460575,.012997441,123053008,2010,1.618744015693665,1600,13,20800,504,240,0,375,1200
India,123,851.675,922.3200000000001,1410,14,1,123058,8,1,39,2,2,2,6,LA,.7073136,-.0065042218,123058008,2010,1.618744015693665,2300,13,29900,464,240,0,375,1200
India,123,851.675,922.3200000000001,1410,14,1,123059,24,1,36,5,5,3,13,LA,1.1273263,1.3450985,123059008,2010,1.618744015693665,3000,13,39000,388,340,0,187.5,2000
India,123,851.675,922.3200000000001,1410,14,1,123037,1.8,1,32,2,3,1,6,SM,-.81041729,-.10025904,123037016,2010,.3237488269805908,700,14,9800,336,0,0,375,760
India,123,851.675,922.3200000000001,1410,14,1,123051,12,1,56,4,4,2,10,LA,.62219745,.31283316,123051008,2010,2.832802057266235,4000,13,52000,688,600,0,562.5,2200
India,123,851.675,922.3200000000001,1410,14,1,123059,24,1,36,5,5,3,13,LA,1.1273263,1.3450985,123059032,2010,1.618744015693665,2800,13,36400,452,380,0,375,2000
India,123,851.675,922.3200000000001,1410,14,1,123041,6,1,23,2,3,0,5,MD,-.90465653,-.41959643,123041008,2010,.8093720078468323,1100,14,15400,404,120,0,375,2300
